count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
8599,2001,1,"South West",144,"Bristol, City of",A4,Major,A3029,"Hotwells Rd",357134,172436,51.44927862,-2.61824263,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",131,380,15406,504,1782,283,55,38,11,19,30,436,18508
8600,2001,1,"South West",144,"Bristol, City of",A4018,Major,A4162,A4162,356930,177440,51.49425394,-2.62178963,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",81,209,17320,205,1360,157,17,5,6,4,5,194,19288
16959,2001,1,"South West",144,"Bristol, City of",A3029,Major,A38,"A3029 Ashton Road/Winterstoke Underpass",357000,170955,51.43595272,-2.61999040,1.40,0.87,Counted,"Manual count",136,459,22839,274,3651,814,139,119,102,232,159,1565,28788
17091,2001,1,"South West",144,"Bristol, City of",A432,Major,A4320,B4469,361300,175000,51.47263269,-2.55857757,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",168,299,9180,642,1381,143,17,4,4,3,0,171,11673
48003,2001,1,"South West",144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.44263425,-2.62324633,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",247,1379,50429,533,5395,1307,280,176,123,246,288,2420,60156
28085,2001,1,"South West",144,"Bristol, City of",A4017,Major,A420,"LA Boundary",364367,174000,51.46384365,-2.51432102,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",90,192,6299,69,898,103,1,4,4,6,4,122,7580
48459,2001,1,"South West",144,"Bristol, City of",A4,Major,A4044,A370,359550,172320,51.44841389,-2.58346449,0.30,0.19,Counted,"Manual count",832,1287,36438,1809,4709,864,112,85,88,171,133,1453,45696
37186,2001,1,"South West",144,"Bristol, City of",A432,Major,B4469,B4469,361600,175150,51.47400186,-2.55427486,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",235,519,28376,553,4385,647,106,18,57,61,77,966,34799
27728,2001,1,"South West",144,"Bristol, City of",A4162,Major,A4,"Canford Rd",355000,177040,51.49050686,-2.64953712,2.50,1.55,Counted,"Manual count",39,96,4258,115,520,91,12,1,6,2,1,113,5102
27877,2001,1,"South West",144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.42819597,-2.56235043,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",69,196,13894,107,1906,477,70,48,37,72,77,781,16884
17817,2001,1,"South West",144,"Bristol, City of",A37,Major,"LA boundary",A4174,361100,169000,51.41867224,-2.56079543,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",81,422,13440,204,1900,376,68,27,41,119,152,783,16749
47676,2001,1,"South West",144,"Bristol, City of",A4018,Major,A4176,A4162,357000,176990,51.49021336,-2.62072642,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",54,123,15224,173,1045,165,14,8,9,9,3,208,16773
28348,2001,1,"South West",144,"Bristol, City of",A420,Major,"Clarence Rd","Stapleton Rd",360040,173410,51.45824906,-2.57653728,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",154,280,11083,714,1885,218,17,8,12,8,5,268,14230
28420,2001,1,"South West",144,"Bristol, City of",A432,Major,A4320,A4017,364000,176170,51.48333111,-2.51982550,2.70,1.68,Counted,"Manual count",202,242,10083,215,1132,137,12,5,8,15,13,190,11862
38142,2001,1,"South West",144,"Bristol, City of",A38,Major,"Bedminster Down Rd",A4174,357758,170488,51.43181108,-2.60903057,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",34,320,21808,328,3076,512,82,95,32,92,103,916,26448
28726,2001,1,"South West",144,"Bristol, City of",A4,Major,A3029,"A4 split",357000,172591,51.45066203,-2.62018969,0.40,0.25,Counted,"Manual count",81,409,17659,270,1869,391,47,66,32,28,19,583,20790
26043,2001,1,"South West",144,"Bristol, City of",M32,Major,2,"LA Boundary",362200,177000,51.49067589,-2.54583511,3.30,2.05,Counted,"Manual count",0,813,59468,519,7735,2097,299,247,277,698,515,4133,72668
28416,2001,1,"South West",144,"Bristol, City of",A432,Major,A420,A4320,360230,173700,51.46086989,-2.57383546,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",281,201,5237,470,594,97,5,3,5,5,5,120,6622
48663,2001,1,"South West",144,"Bristol, City of",A3029,Major,"A3029 Brunel Way","A3029 Merchants Road",357000,172233,51.44744325,-2.62014607,0.50,0.31,Counted,"Manual count",62,34,3169,36,426,53,9,3,2,2,6,75,3740
37935,2001,1,"South West",144,"Bristol, City of",A4174,Major,A4174,A38,358100,170000,51.42744890,-2.60405339,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",116,301,13385,356,2575,596,103,60,83,145,88,1075,17692
26021,2001,1,"South West",144,"Bristol, City of",M5,Major,18,"merge of feeder roads",352600,178100,51.49984054,-2.68424503,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,277,26382,144,5224,2175,544,452,667,1771,1410,7019,39046
26128,2001,1,"South West",144,"Bristol, City of",A3029,Major,A4,A370,356750,172000,51.44532926,-2.62371470,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",158,957,47292,639,5558,1108,228,271,103,259,218,2187,56633
26403,2001,1,"South West",144,"Bristol, City of",A38,Major,"St James Barton","Muller Road",359000,175000,51.47247022,-2.59169016,3.60,2.24,Counted,"Manual count",1645,270,12498,568,1565,211,13,15,8,8,2,257,15158
46134,2001,1,"South West",144,"Bristol, City of",A4,Major,A370,A37,359810,172050,51.44600486,-2.57969255,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",558,795,31185,1127,3940,987,146,117,77,128,153,1608,38655
26404,2001,1,"South West",144,"Bristol, City of",A38,Major,A4044,A370,359050,172200,51.44729892,-2.59064514,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",311,504,18540,1286,2766,380,53,80,20,20,14,567,23663
28727,2001,1,"South West",144,"Bristol, City of",A4162,Major,"Canford Lane",A4018,356855,177521,51.49497647,-2.62287983,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",29,91,4843,13,385,76,4,0,4,0,2,86,5418
7097,2001,1,"South West",144,"Bristol, City of",A420,Major,"Midland Rd","Trinity Rd",360000,173300,51.45725721,-2.57710049,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",201,480,14683,651,2336,237,38,10,7,9,8,309,18459
58069,2001,1,"South West",144,"Bristol, City of",A420,Major,A4017,"LA Boundary",364432,173922,51.46314644,-2.51337753,0.20,0.12,Counted,"Manual count",222,176,11537,484,1936,264,23,11,8,24,9,339,14472
56122,2001,1,"South West",144,"Bristol, City of",A4,Major,A4162,A403,354064,176826,51.48850735,-2.66298967,3.50,2.17,Counted,"Manual count",193,435,17901,206,2819,853,169,129,158,348,150,1807,23168
46388,2001,1,"South West",144,"Bristol, City of",A37,Major,B3122,A4,360000,171540,51.44143290,-2.57690094,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",249,425,13329,651,1996,267,39,24,38,90,104,562,16963
56135,2001,1,"South West",144,"Bristol, City of",A4,Major,"Merchants Rd",A38/A4108,358000,172567,51.45052151,-2.60579703,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",147,250,12140,597,1639,224,49,44,22,17,24,380,15006
56375,2001,1,"South West",144,"Bristol, City of",A4044,Major,"A4/B4053 roundabout",A420,359505,172839,51.45307703,-2.58417158,0.70,0.43,Counted,"Manual count",284,907,33244,727,4868,774,137,89,109,180,159,1448,41194
46408,2001,1,"South West",144,"Bristol, City of",A4044,Major,A38,"A4/B4053 roundabout",359300,172400,51.44911521,-2.58707101,0.40,0.25,Counted,"Manual count",484,364,8013,203,1097,220,33,37,17,21,25,353,10030
56033,2001,1,"South West",144,"Bristol, City of",M32,Major,A4320,2,360660,174600,51.46899199,-2.56774687,1.30,0.81,Counted,"Manual count",0,1165,66962,677,8258,2148,281,242,250,587,484,3992,81054
77977,2001,1,"South West",144,"Bristol, City of",A4,Major,A4174,"Emery Rd",362500,170230,51.42982602,-2.54079412,0.60,0.37,Estimated,"Estimated from nearby links",149,1608,28651,468,4672,1067,103,47,108,170,122,1617,37016
996519,2001,1,"South West",144,"Bristol, City of",C,Minor,,,358900,176900,51.48954586,-2.59335157,,,Counted,"Manual count",66,160,9262,275,1308,143,8,2,2,2,1,158,11163
942449,2001,1,"South West",144,"Bristol, City of",U,Minor,,,363471,176318,51.48462776,-2.52745862,,,Counted,"Manual count",21,18,938,6,92,7,0,0,0,1,0,8,1062
26384,2001,1,"South West",144,"Bristol, City of",A37,Major,A4174,B3122,360800,170500,51.43213822,-2.56527585,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",108,314,14596,609,1597,293,33,24,27,82,117,576,17692
7046,2001,1,"South West",144,"Bristol, City of",A403,Major,"Kings Road Avenue","Unclassified Road",352000,180000,51.51687229,-2.69314733,7.10,4.41,Counted,"Manual count",60,119,6704,54,2133,911,170,177,145,520,370,2293,11303
18042,2001,1,"South West",144,"Bristol, City of",A4320,Major,"Lawrence Hill roundabout",A432,360450,173701,51.46089434,-2.57066909,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",90,465,23591,306,5482,901,166,51,93,131,282,1624,31468
58068,2001,1,"South West",144,"Bristol, City of",A38,Major,"Bedminster Rd",A3029,357600,170550,51.43235669,-2.61131067,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",68,207,19223,369,2768,469,76,46,67,86,121,865,23432
56400,2001,1,"South West",144,"Bristol, City of",A4044,Major,A4032,A38,359200,173540,51.45935780,-2.58864182,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",375,840,46997,1562,4311,676,60,29,27,43,36,871,54581
58285,2001,1,"South West",144,"Bristol, City of",A3029,Major,"A3029 Brunel Lock Road/McAdam Way","A4 midpoint",356840,172360,51.44857291,-2.62246380,0.30,0.19,Counted,"Manual count",222,664,43219,335,4868,1051,156,155,145,328,186,2021,51107
58286,2001,1,"South West",144,"Bristol, City of",A4162,Major,"Canford Rd",A4018,356820,177400,51.49388589,-2.62336911,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",59,103,4900,347,480,78,20,0,3,2,0,103,5933
47131,2001,1,"South West",144,"Bristol, City of",A420,Major,B4467,A431,362000,173530,51.45946336,-2.54834124,0.80,0.50,Counted,"Manual count",341,720,15082,558,2667,278,28,13,10,15,9,353,19380
27127,2001,1,"South West",144,"Bristol, City of",A420,Major,A4320,B4467,361000,173360,51.45786665,-2.56271514,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",291,665,17424,765,2688,415,28,29,20,48,32,572,22114
963474,2001,1,"South West",144,"Bristol, City of",C,Minor,,,362000,172000,51.44570694,-2.54817638,,,Counted,"Manual count",78,65,5729,147,1048,62,2,1,2,2,0,69,7058
968105,2001,1,"South West",144,"Bristol, City of",U,Minor,,,360100,174000,51.46355803,-2.57574052,,,Counted,"Manual count",72,59,3148,16,543,56,14,5,2,1,2,80,3846
966010,2001,1,"South West",144,"Bristol, City of",U,Minor,,,361294,173293,51.45728449,-2.55847648,,,Counted,"Manual count",71,24,1945,5,232,7,0,0,0,0,0,7,2213
963478,2001,1,"South West",144,"Bristol, City of",C,Minor,,,362000,168000,51.40974229,-2.54774600,,,Counted,"Manual count",31,117,4963,90,607,43,5,0,2,0,3,53,5830
952443,2001,1,"South West",144,"Bristol, City of",U,Minor,,,362692,175983,51.48156473,-2.53864124,,,Counted,"Manual count",128,164,6285,58,624,40,5,1,1,0,0,47,7178
966011,2001,1,"South West",144,"Bristol, City of",U,Minor,,,361318,174898,51.47171684,-2.55830722,,,Counted,"Manual count",57,18,1682,24,203,11,1,0,0,0,0,12,1939
57291,2001,1,"South West",144,"Bristol, City of",A4032,Major,A4044,M32,359900,173930,51.46291448,-2.57861134,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",4,1058,51297,662,4825,951,145,143,109,188,190,1726,59568
968103,2001,1,"South West",144,"Bristol, City of",U,Minor,,,354100,178000,51.49906556,-2.66262429,,,Counted,"Manual count",40,34,2637,22,272,28,1,0,1,2,0,32,2997
70106,2001,1,"South West",144,"Bristol, City of",M49,Major,"M5 (18)","M5 (18A)",353710,178270,51.50146121,-2.66827771,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,94,10593,108,1389,620,89,54,251,826,544,2384,14568
99507,2001,1,"South West",144,"Bristol, City of",A4320,Major,A4,A420,360500,173000,51.45459509,-2.56987090,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",72,349,23578,314,4415,1142,197,107,129,222,166,1963,30619
70105,2001,1,"South West",144,"Bristol, City of",A4,Major,M5,M5,352140,178000,51.49890260,-2.69085775,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",40,191,5801,42,1699,586,107,102,61,135,149,1140,8873
99508,2001,1,"South West",144,"Bristol, City of",A4,Major,A4320,"Eagle Rd",361450,171000,51.43667853,-2.55598076,0.90,0.56,Counted,"Manual count",310,728,20682,469,3052,734,107,22,42,128,94,1127,26058
966007,2001,1,"South West",144,"Bristol, City of",U,Minor,,,358020,171123,51.43753993,-2.60533748,,,Counted,"Manual count",73,29,950,2,154,4,0,0,0,0,0,4,1139
966008,2001,1,"South West",144,"Bristol, City of",U,Minor,,,358333,176956,51.49000774,-2.60152417,,,Counted,"Manual count",13,12,608,0,37,0,0,0,0,0,0,0,657
70102,2001,1,"South West",144,"Bristol, City of",M5,Major,"merge of feeder roads",A4,352150,178250,51.50115115,-2.69074770,0.50,0.31,Counted,"Manual count",0,138,9919,30,3107,1607,413,288,547,1932,1302,6089,19283
99620,2001,1,"South West",144,"Bristol, City of",M5,Major,18,18A,353300,178320,51.50187694,-2.67419065,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",0,439,63425,401,6457,2720,499,237,936,2307,1848,8547,79269
73295,2001,1,"South West",144,"Bristol, City of",A4018,Major,A4162,"LA Boundary",357330,178790,51.50642213,-2.61619197,2.50,1.55,Estimated,"Estimated using previous year's AADF on this link",43,188,15377,207,1054,159,12,5,4,4,2,186,17012
70103,2001,1,"South West",144,"Bristol, City of",M5,Major,A4,"merge of feeder roads",352200,178000,51.49890769,-2.68999347,0.50,0.31,Counted,"Manual count",0,132,16176,95,2369,645,96,98,115,254,169,1377,20149
70104,2001,1,"South West",144,"Bristol, City of",A4,Major,A403,M5,351770,178500,51.50336648,-2.69625604,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",46,279,10935,63,2583,1211,301,209,250,906,772,3649,17509
990069,2001,1,"South West",144,"Bristol, City of",B4056,Minor,,,357800,176670,51.48739669,-2.60916626,,,Counted,"Manual count",324,418,13057,226,1168,167,11,0,4,6,1,189,15058
73294,2001,1,"South West",144,"Bristol, City of",A38,Major,"Muller Rd","LA Boundary",359702,177520,51.49517818,-2.58187207,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",377,657,17837,443,1663,184,14,12,10,18,2,240,20840
990068,2001,1,"South West",144,"Bristol, City of",B4465,Minor,,,362200,174140,51.46496137,-2.54552811,,,Counted,"Manual count",129,393,13759,367,2239,184,33,1,5,5,5,233,16991
74492,2001,1,"South West",144,"Bristol, City of",A370,Major,A38,A4,359400,172050,51.44597553,-2.58559179,0.60,0.37,Counted,"Manual count",205,193,10752,190,1773,331,45,97,36,84,30,623,13531
74625,2001,1,"South West",144,"Bristol, City of",A38,Major,A3029,"A38 West street",357750,170660,51.43335694,-2.60916622,0.20,0.12,Counted,"Manual count",116,368,21061,301,3344,538,78,149,34,119,71,989,26063
74493,2001,1,"South West",144,"Bristol, City of",A370,Major,A38,A4,359400,171970,51.44525625,-2.58558259,0.70,0.43,Counted,"Manual count",275,220,9047,245,1546,268,19,12,32,56,30,417,11475
74495,2001,1,"South West",144,"Bristol, City of",A420,Major,A4044,"A420 split",359700,173180,51.45615694,-2.58140437,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",347,637,22941,1368,3142,365,47,15,15,14,10,466,28554
73301,2001,1,"South West",144,"Bristol, City of",A370,Major,"LA Boundary","A369/A3029 midpoint",356320,171380,51.43972174,-2.62982486,0.30,0.19,Counted,"Manual count",218,463,28118,413,2165,613,130,232,23,95,143,1236,32395
74761,2001,1,"South West",144,"Bristol, City of",A4,Major,"A4 Bath Road","A4 Bristol Hill",361610,170800,51.43489120,-2.55365733,0.30,0.19,Counted,"Manual count",92,238,13959,409,2389,473,57,24,32,85,46,717,17712
74763,2001,1,"South West",144,"Bristol, City of",A3029,Major,"A369/A370 midpoint","A3029 Winterstoke Road",356620,171520,51.44100360,-2.62552617,0.20,0.12,Counted,"Manual count",20,61,5161,96,750,131,33,16,14,21,13,228,6296
74768,2001,1,"South West",144,"Bristol, City of",M32,Major,3,A4320,360200,174320,51.46644223,-2.57433726,0.20,0.12,Estimated,"Estimated from nearby links",0,932,53569,542,6607,1719,225,193,200,470,388,3195,64845
74770,2001,1,"South West",144,"Bristol, City of",A38,Major,A4018,"A38 Colston Avenue roundabout",358556,172848,51.45308908,-2.59782932,0.40,0.25,Counted,"Manual count",431,511,22331,1581,2105,456,67,29,34,25,34,645,27173
74762,2001,1,"South West",144,"Bristol, City of",A3029,Major,"A369/A370 midpoint","A3029 Winterstoke Road",356657,171486,51.44070074,-2.62498968,0.10,0.06,Counted,"Manual count",79,150,7885,200,1211,152,34,17,18,18,7,246,9692
74769,2001,1,"South West",144,"Bristol, City of",A4320,Major,A4032,M32,360200,174320,51.46644223,-2.57433726,0.20,0.12,Estimated,"Estimated from nearby links",0,233,13393,135,1651,429,56,49,50,117,96,797,16209
74780,2001,1,"South West",144,"Bristol, City of",A3029,Major,"A3029 Brunel Way","A3029 Merchants Road",356900,172240,51.44749857,-2.62158580,0.30,0.19,Counted,"Manual count",30,95,1745,219,180,33,4,0,1,2,2,42,2281
74765,2001,1,"South West",144,"Bristol, City of",A3029,Major,"A3029 Brunel Road",A370,357050,171880,51.44427323,-2.61938367,0.50,0.31,Counted,"Manual count",168,396,19842,150,2637,493,92,72,63,122,74,916,23941
74766,2001,1,"South West",144,"Bristol, City of",A4032,Major,M32,A4320,360050,174140,51.46481324,-2.57647608,0.30,0.19,Estimated,"Estimated from nearby links",1,212,10259,132,965,190,29,28,22,38,38,345,11913
74760,2001,1,"South West",144,"Bristol, City of",A4,Major,"A4 Eagle Road","A4 Bristol Hill",361660,170880,51.43561388,-2.55294676,0.30,0.19,Counted,"Manual count",159,284,11631,386,2174,395,59,27,30,58,51,620,15095
74771,2001,1,"South West",144,"Bristol, City of",A38,Major,"A38 Colston Street roundabout","A38 St Johns Bridge",358690,173200,51.45626375,-2.59594220,0.30,0.19,Counted,"Manual count",943,595,16917,2748,2516,349,48,59,18,21,39,534,23310
74772,2001,1,"South West",144,"Bristol, City of",A38,Major,"A38 St Johns Bridge",A4440,358992,173458,51.45860546,-2.59162594,0.50,0.31,Counted,"Manual count",937,494,22827,3506,2729,464,50,16,32,41,26,629,30185
